tweetid,link,author,title,description,pubdate,source,favorite_count,retweet_count,tweet_type,user_id,user_friends_count,user_followers_count,user_location
1.46572E+18,https://twitter.com/sahnajaa/statuses/1465719757777223680,sahnajaa,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 11:29,Twitter for Android,0,354,retweet,634357396,900,401,asgard
1.46572E+18,https://twitter.com/sabrisangjaya/statuses/1465719600255942658,sabrisangjaya,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 11:29,Twitter for Android,0,354,retweet,1359416948,265,198,Malang
1.46572E+18,https://twitter.com/kelinciawan/statuses/1465718989108101127,kelinciawan,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 11:26,Twitter Web App,0,354,retweet,106943947,334,354,
1.46572E+18,https://twitter.com/Danadffa11/statuses/1465718715454873603,Danadffa11,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 11:25,Twitter for Android,0,354,retweet,1.25057E+18,673,758,"DKI Jakarta, Indonesia"
1.46572E+18,https://twitter.com/Najiji8/statuses/1465718692570755074,Najiji8,RT @SecretsOfDune: Dune (2021) | From concept to screen. #DuneMovie https://t.co/umAnrgOHHY,Dune (2021) | From concept to screen. #DuneMovie https://t.co/umAnrgOHHY,11/30/2021 11:25,Twitter for iPhone,0,79,retweet,1.27037E+18,50,42,
1.46572E+18,https://twitter.com/qutaqrela/statuses/1465718038477647875,qutaqrela,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 11:23,Twitter for Android,0,354,retweet,1.04573E+18,1989,189,
1.46572E+18,https://twitter.com/SobatColdiac/statuses/1465717878154428417,SobatColdiac,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 11:22,Twitter Web App,0,354,retweet,2547433116,260,181,"SOC, Center Java, INA"
1.46572E+18,https://twitter.com/manusiabukit/statuses/1465717565523513347,manusiabukit,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 11:21,Twitter for iPhone,0,354,retweet,89088603,299,365,"Bandung, Jawa Barat"
1.46572E+18,https://twitter.com/Scott_Hadley/statuses/1465717487765532683,Scott_Hadley,RT @followthehens: Dune by Frank Herbert  https://t.co/vKJjvQfX2s via @Scott_Hadley,Dune by Frank Herbert  https://t.co/vKJjvQfX2s via @Scott_Hadley,11/30/2021 11:20,Twitter for Android,0,1,retweet,205294753,2824,1681,Tkaronto
1.46572E+18,https://twitter.com/CommonNobility/statuses/1465717477502070793,CommonNobility,"Calculating the number of homies down bad on the timeline (Dune, 2021) https://t.co/mCCmUwuEYx","Calculating the number of homies down bad on the timeline (Dune, 2021) https://t.co/mCCmUwuEYx",11/30/2021 11:20,Twitter Web App,24,3,original,8.38447E+17,686,2888,Hundred Acre Wood
1.46572E+18,https://twitter.com/tixNorthWest/statuses/1465717305816629250,tixNorthWest,"""Dune *** New Run***"", Rheged Centre, Cumbria from Sat 4 til Tue 7 Dec 2021, tickets: https://t.co/0rGWgVUp3s @Rheged","""Dune *** New Run***"", Rheged Centre, Cumbria from Sat 4 til Tue 7 Dec 2021, tickets: https://t.co/0rGWgVUp3s @Rheged",11/30/2021 11:20,www.ticketsource.co.uk/northwest,0,0,original,26728123,27,557,"North West, UK"
1.46572E+18,https://twitter.com/followthehens/statuses/1465717053080358924,followthehens,Dune by Frank Herbert  https://t.co/vKJjvQfX2s via @Scott_Hadley,Dune by Frank Herbert  https://t.co/vKJjvQfX2s via @Scott_Hadley,11/30/2021 11:19,Twitter Web App,0,1,original,759258822,4144,4827,"Wiltshire, England"
1.46572E+18,https://twitter.com/you1984q/statuses/1465715914934919170,you1984q,RT @SecretsOfDune: Dune (2021) | From concept to screen. #DuneMovie https://t.co/umAnrgOHHY,Dune (2021) | From concept to screen. #DuneMovie https://t.co/umAnrgOHHY,11/30/2021 11:14,Twitter for iPhone,0,79,retweet,1.1898E+18,159,42,
1.46572E+18,https://twitter.com/LordStarkPotter/statuses/1465715785763065857,LordStarkPotter,@darklingshadowb @NargleInAFez Dune released in China but barely made alot  Even without Chinese support  Dune would have still made more than the 2021 MCU films internationally  So... MCU isn\'t that untouchable financial juggernaut without the bells and whistles,@darklingshadowb @NargleInAFez Dune released in China but barely made alot  Even without Chinese support  Dune would have still made more than the 2021 MCU films internationally  So... MCU isn\'t that untouchable financial juggernaut without the bells and whistles,11/30/2021 11:14,Twitter for Android,0,0,reply,1.19906E+18,490,199,"Durban, South Africa"
1.46572E+18,https://twitter.com/asyouplease__/statuses/1465715100468191236,asyouplease__,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 11:11,Twitter for Android,0,354,retweet,123237155,213,442,
1.46571E+18,https://twitter.com/rrraaihan/statuses/1465714473604239360,rrraaihan,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 11:08,Twitter for Android,0,354,retweet,8.25136E+17,271,722,He/Him
1.46571E+18,https://twitter.com/ULTR0N_/statuses/1465710916549242889,ULTR0N_,the only thing i didn’t like about dune 2021 was how they did the blue eyes,the only thing i didn’t like about dune 2021 was how they did the blue eyes,11/30/2021 10:54,Twitter for iPhone,5,0,original,4251453738,913,923,she/fae/they | 17
1.46571E+18,https://twitter.com/TheB33WithKnees/statuses/1465708520070795264,TheB33WithKnees,RT @DuneAuthor: Grammy award nomination for Best Score Soundtrack For Visual Media--Hans Zimmer for his fantastic Dune soundtrack.  https:/…,Grammy award nomination for Best Score Soundtrack For Visual Media--Hans Zimmer for his fantastic Dune soundtrack.  https://t.co/3Z2WpsIf3D https://t.co/Z8TcGBOC2f,11/30/2021 10:45,Twitter for Android,0,37,retweet,1.39956E+18,146,100,NEHUE YOHRK BAHBEE
1.46571E+18,https://twitter.com/Waltham_Bear/statuses/1465708060270153728,Waltham_Bear,"@MatthewStadlen It’s a phenomenal soundtrack but, depending on your mood, I’d recommend Harry Gregson-William’s The Martian, the soundtrack to Jon Favreau’s Chef, Hans Zimmer’s Batman Begins or even his Dune (2021) soundtrack which is mind blowing…","@MatthewStadlen It’s a phenomenal soundtrack but, depending on your mood, I’d recommend Harry Gregson-William’s The Martian, the soundtrack to Jon Favreau’s Chef, Hans Zimmer’s Batman Begins or even his Dune (2021) soundtrack which is mind blowing…",11/30/2021 10:43,Twitter for iPhone,0,0,reply,965939454,2506,1513,In a galaxy far far away...
1.46571E+18,https://twitter.com/iPrasojo/statuses/1465707799963320328,iPrasojo,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 10:42,Twitter for Android,0,354,retweet,77525710,1885,479,JKT - YK PP
1.46571E+18,https://twitter.com/nzrav_/statuses/1465707795341185027,nzrav_,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 10:42,Twitter for iPhone,0,354,retweet,182271366,479,232,Behind You
1.46571E+18,https://twitter.com/adiisw/statuses/1465706864339873800,adiisw,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 10:38,Twitter for iPhone,0,354,retweet,128349965,261,335,Denpasar
1.46571E+18,https://twitter.com/fishandkangaroo/statuses/1465705236182405132,fishandkangaroo,RT @DuneAuthor: Grammy award nomination for Best Score Soundtrack For Visual Media--Hans Zimmer for his fantastic Dune soundtrack.  https:/…,Grammy award nomination for Best Score Soundtrack For Visual Media--Hans Zimmer for his fantastic Dune soundtrack.  https://t.co/3Z2WpsIf3D https://t.co/Z8TcGBOC2f,11/30/2021 10:32,Twitter for iPhone,0,37,retweet,252909381,1399,646,
1.4657E+18,https://twitter.com/a_labelle_MTL/statuses/1465704752000364553,a_labelle_MTL,RT @redlettermedia: Dune (1984) and Dune (2021) - re:View https://t.co/DkOZG2q941,Dune (1984) and Dune (2021) - re:View https://t.co/DkOZG2q941,11/30/2021 10:30,Twitter Web App,0,338,retweet,1.29292E+18,88,21,
1.4657E+18,https://twitter.com/johnmakingstuff/statuses/1465704670135939081,johnmakingstuff,Dune (1984) and Dune (2021) - re:View : (https://t.co/wukJJ9YqHD),Dune (1984) and Dune (2021) - re:View : (https://t.co/wukJJ9YqHD),11/30/2021 10:29,IFTTT,0,0,original,2372188147,348,137,"Boston, MA"
1.4657E+18,https://twitter.com/oraboenii/statuses/1465703999684820998,oraboenii,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 10:27,Twitter for iPhone,0,354,retweet,2226157599,863,255,
1.4657E+18,https://twitter.com/kibuul/statuses/1465703505528688645,kibuul,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 10:25,Twitter for Android,0,354,retweet,265153808,439,244,Pesisir Semarang
1.4657E+18,https://twitter.com/eliapelle/statuses/1465703291694682125,eliapelle,RT @SecretsOfDune: Dune (2021) | From concept to screen. #DuneMovie https://t.co/umAnrgOHHY,Dune (2021) | From concept to screen. #DuneMovie https://t.co/umAnrgOHHY,11/30/2021 10:24,Twitter for iPhone,0,79,retweet,1.36578E+18,301,1305,Italia
1.4657E+18,https://twitter.com/SmokeOnTheAir1/statuses/1465702859895230468,SmokeOnTheAir1,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 10:22,Twitter for Android,0,354,retweet,1.36329E+18,654,772,
1.4657E+18,https://twitter.com/nourizalprimbon/statuses/1465702449348374531,nourizalprimbon,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 10:21,Twitter Web App,0,354,retweet,1.1757E+18,192,165,"Grogol Petamburan, Indonesia"
1.4657E+18,https://twitter.com/banklalala/statuses/1465702166207684614,banklalala,RT @SecretsOfDune: Dune (2021) | From concept to screen. #DuneMovie https://t.co/umAnrgOHHY,Dune (2021) | From concept to screen. #DuneMovie https://t.co/umAnrgOHHY,11/30/2021 10:20,Twitter Web App,0,79,retweet,2834348227,192,11,
1.4657E+18,https://twitter.com/Ethan_Solis8/statuses/1465701804029607944,Ethan_Solis8,RT @redlettermedia: Dune (1984) and Dune (2021) - re:View https://t.co/DkOZG2q941,Dune (1984) and Dune (2021) - re:View https://t.co/DkOZG2q941,11/30/2021 10:18,Twitter for iPhone,0,338,retweet,1.1734E+18,1072,49,"Portland, IN"
1.4657E+18,https://twitter.com/hoboayoyo/statuses/1465701357445279754,hoboayoyo,RT @KatieChrz: Dune (2021) https://t.co/fJ0qWhIQJx,Dune (2021) https://t.co/fJ0qWhIQJx,11/30/2021 10:16,Twitter for iPhone,0,41,retweet,2374686396,33,46,"Solon, OH"
1.4657E+18,https://twitter.com/EdwardTSweet/statuses/1465700761313046536,EdwardTSweet,NOVEMBER  131. Saw (2004)* 132. Last Night in Soho (2021) 133. Dune (2021) 134. Jurassic Park 3 (2001) 135. Willy\'s Wonderland (2020) 136. Eternals (2021) 137. Ghostbusters Afterlife (2021) 138. King Kong (1933)* 139. House of Gucci (2021) 140. Return of the Killer Tomatoes(1988),NOVEMBER  131. Saw (2004)* 132. Last Night in Soho (2021) 133. Dune (2021) 134. Jurassic Park 3 (2001) 135. Willy\'s Wonderland (2020) 136. Eternals (2021) 137. Ghostbusters Afterlife (2021) 138. King Kong (1933)* 139. House of Gucci (2021) 140. Return of the Killer Tomatoes(1988),11/30/2021 10:14,Twitter Web App,1,0,reply,1917852410,403,300,"Suffolk, England"
1.4657E+18,https://twitter.com/filmsbyanya/statuses/1465698170034216974,filmsbyanya,"unpregnant (2020) dune (2021) tick, tick... BOOM! (2021) last night in soho (2021)","unpregnant (2020) dune (2021) tick, tick... BOOM! (2021) last night in soho (2021)",11/30/2021 10:04,Twitter Web App,5,0,reply,1.37984E+18,990,4174,19 she/her | carrd byf!
1.4657E+18,https://twitter.com/ANJlNK/statuses/1465698055924027397,ANJlNK,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 10:03,Twitter for iPhone,0,354,retweet,284310704,485,441,Queen Anne\'s Revenge
1.4657E+18,https://twitter.com/topgunmaverickm/statuses/1465698043856965651,topgunmaverickm,"RT @IMDb: Oscar-nominated @RealChalamet, known for his dynamic performances in Call Me By Your Name and Beautiful Boy, hit the ground runni…","Oscar-nominated @RealChalamet, known for his dynamic performances in Call Me By Your Name and Beautiful Boy, hit the ground running in 2021 with major roles in Wes Anderson\'s #TheFrenchDispatch and Denis Villeneuve\'s #Dune. Take a look back at his rise to fame 💫 https://t.co/HKqeRxggU4",11/30/2021 10:03,Twitter Web App,0,258,retweet,1.46522E+18,1,0,
1.4657E+18,https://twitter.com/SHIELDZephyrOne/statuses/1465698005114179586,SHIELDZephyrOne,2021\'s Best #SciFi #Movies by @looper #AQuietPlacePartII #Dune #FreeGuy #TheMitchellsvsTheMachines #TheSuicideSquad https://t.co/DQadX1HfD4,2021\'s Best #SciFi #Movies by @looper #AQuietPlacePartII #Dune #FreeGuy #TheMitchellsvsTheMachines #TheSuicideSquad https://t.co/DQadX1HfD4,11/30/2021 10:03,Twitter Web App,0,0,original,3134622627,5002,470,⚠️ Location: Classified ⚠️
1.4657E+18,https://twitter.com/onEdibleEd/statuses/1465697638401994753,onEdibleEd,RT @Farm2Cafeteria: 🤔  Think you missed our grant webinars? No you didn\'t! 😃 We\'ve recorded &amp; posted both instructional webinars in EN and…,🤔  Think you missed our grant webinars? No you didn\'t! 😃 We\'ve recorded &amp; posted both instructional webinars in EN and FR.  💻  Watch them here!👇 EN: https://t.co/k48C7LdXDj FR: https://t.co/7khrIgLnGV #farm2school #farm2schoolcanadagrants #webinar #schoolfood #localfood,11/30/2021 10:02,Twitter Web App,0,1,retweet,1601305286,619,1557,"Ontario, Canada"
1.4657E+18,https://twitter.com/LeylaCardenas28/statuses/1465697406926790677,LeylaCardenas28,- the umbrellas of cherbourg (1964) - volver (2006)  - passing (2021)  - dune (2021),- the umbrellas of cherbourg (1964) - volver (2006)  - passing (2021)  - dune (2021),11/30/2021 10:01,Twitter for iPhone,0,0,reply,1641537367,937,1106,"Distrito Federal, México"
1.4657E+18,https://twitter.com/sfsignal/statuses/1465697248776310797,sfsignal,DUNE: the 7 levels of meaning - https://t.co/HirK7Ejidn,DUNE: the 7 levels of meaning - https://t.co/HirK7Ejidn,11/30/2021 10:00,Postcron App,2,0,original,12080652,4601,24955,"Houston, TX"
1.4657E+18,https://twitter.com/WoodyButFilms/statuses/1465696468883292177,WoodyButFilms,Dog Day Afternoon (1975) The Card Counter (2021) Dune (2021) Dial “M” For Murder (1954),Dog Day Afternoon (1975) The Card Counter (2021) Dune (2021) Dial “M” For Murder (1954),11/30/2021 9:57,Twitter for iPhone,3,0,reply,1.13585E+18,256,225,
1.4657E+18,https://twitter.com/dillzlun/statuses/1465696090120876044,dillzlun,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 9:55,Twitter for iPhone,0,354,retweet,99961449,376,948,Annisa’s🥀
1.4657E+18,https://twitter.com/lylamiklos/statuses/1465695605385162770,lylamiklos,"I wrote about the water crisis in my former hometown and birthplace, Iqaluit, in my current hometown’s local newspaper. Thanks The Hamilton Spectator! 💦 🗞 🌎   https://t.co/KMnbOdiVnu https://t.co/yUdJdtSGs7","I wrote about the water crisis in my former hometown and birthplace, Iqaluit, in my current hometown’s local newspaper. Thanks The Hamilton Spectator! 💦 🗞 🌎   https://t.co/KMnbOdiVnu https://t.co/yUdJdtSGs7",11/30/2021 9:53,Twitter for iPhone,5,1,original,144392272,3503,1525,"Hamilton, Ontario, Canada"
1.4657E+18,https://twitter.com/rgottlieb_agent/statuses/1465695494458335239,rgottlieb_agent,RT @DuneAuthor: Grammy award nomination for Best Score Soundtrack For Visual Media--Hans Zimmer for his fantastic Dune soundtrack.  https:/…,Grammy award nomination for Best Score Soundtrack For Visual Media--Hans Zimmer for his fantastic Dune soundtrack.  https://t.co/3Z2WpsIf3D https://t.co/Z8TcGBOC2f,11/30/2021 9:53,Twitter Web App,0,37,retweet,1.20189E+18,68,140,New York City
1.46569E+18,https://twitter.com/actioncomics/statuses/1465693948999995403,actioncomics,PREVIEW: Dune: House Atreides #12 https://t.co/6V8uJokprB,PREVIEW: Dune: House Atreides #12 https://t.co/6V8uJokprB,11/30/2021 9:47,WordPress.com,0,0,original,309413432,574,1345,"Tampa, FL"
1.46569E+18,https://twitter.com/aditpermadi/statuses/1465693655415484423,aditpermadi,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 9:46,Twitter for iPhone,0,354,retweet,110421963,764,926,"Cilegon, Banten"
1.46569E+18,https://twitter.com/DiegoIvanVera/statuses/1465693350942547970,DiegoIvanVera,"RT @MajorSpoilers: .@boomstudios  has released a sneak peek of Dune: House Atreides #12, the final issue of the series, that arrives one We…",".@boomstudios  has released a sneak peek of Dune: House Atreides #12, the final issue of the series, that arrives one Wednesday. https://t.co/1vBfMEB4Ax https://t.co/j06UNKmQ65",11/30/2021 9:45,Twitter for Android,0,1,retweet,2208319256,4376,754,"Ocotlán, Jalisco"
1.46569E+18,https://twitter.com/TLDR_MovRev/statuses/1465693156565868545,TLDR_MovRev,"Well #DuneMovie was everything I hoped it would be and even more. Every moment was a visual, musical, narrative spectacle.   https://t.co/jUv5UarNfm","Well #DuneMovie was everything I hoped it would be and even more. Every moment was a visual, musical, narrative spectacle.   https://t.co/jUv5UarNfm",11/30/2021 9:44,Twitter Web App,1,1,original,7.91256E+17,1663,1253,"Brisbane, Queensland"
1.46569E+18,https://twitter.com/actioncomics/statuses/1465693142242324488,actioncomics,PREVIEW: Dune: House Atreides #12 https://t.co/tj1hTR4Hlx #BoomStudios #BrianHerbert #christianward #DevPramanik #dune #DuneHouseAtreides,PREVIEW: Dune: House Atreides #12 https://t.co/tj1hTR4Hlx #BoomStudios #BrianHerbert #christianward #DevPramanik #dune #DuneHouseAtreides,11/30/2021 9:44,Strictly Tweetbot for Wordpress,0,0,original,309413432,574,1345,"Tampa, FL"
1.46569E+18,https://twitter.com/TLDR_MovRev/statuses/1465692364681490435,TLDR_MovRev,Dune (2021) (Dune: Part 1) – Movie Review https://t.co/L4afzyL7GX,Dune (2021) (Dune: Part 1) – Movie Review https://t.co/L4afzyL7GX,11/30/2021 9:41,WordPress.com,0,0,original,7.91256E+17,1663,1253,"Brisbane, Queensland"
1.46569E+18,https://twitter.com/The_OCaml_Bot/statuses/1465692361531535364,The_OCaml_Bot,RT @DebianUpload: New upload: ocaml-dune 2.9.1-1 by Kyle Robbertze into unstable... https://t.co/qaE2nsxo4X,New upload: ocaml-dune 2.9.1-1 by Kyle Robbertze into unstable... https://t.co/qaE2nsxo4X,11/30/2021 9:41,"TOB, The OCaml Bot",0,1,retweet,1.30372E+18,13,146,
1.46569E+18,https://twitter.com/FadzliAlias/statuses/1465692250373980177,FadzliAlias,RT @Nacho2189: Worldwide Hollywood box office 2021:  1 #NoTimeToDie: 758M$ 2 #Fast9: 739M$ 3 #Venom2: 469M$ 4 #GodzillaVsKong: 467M$ 5 #Sha…,Worldwide Hollywood box office 2021:  1 #NoTimeToDie: 758M$ 2 #Fast9: 739M$ 3 #Venom2: 469M$ 4 #GodzillaVsKong: 467M$ 5 #ShangChi: 431M$ 6 #BlackWidow: 379M$ 7 #Dune: 374M$ 8 #Eternals: 368M$ 9 #FreeGuy: 331M$ 10 #AQuietPlace2: 297M$ https://t.co/pgnfLmgJhd,11/30/2021 9:40,Twitter for iPhone,0,11,retweet,263567120,428,343,
1.46569E+18,https://twitter.com/Bartman928/statuses/1465692114784645127,Bartman928,RT @RealScreenGeek: Report: Lucasfilm May Recast Gina Carano\'s Cara Dune Star Wars Role: https://t.co/E3NpODlfL2 https://t.co/GKY70gQwVY,Report: Lucasfilm May Recast Gina Carano\'s Cara Dune Star Wars Role: https://t.co/E3NpODlfL2 https://t.co/GKY70gQwVY,11/30/2021 9:40,Twitter for iPhone,0,83,retweet,1.28145E+18,169,62,
1.46569E+18,https://twitter.com/totalmannen/statuses/1465690651366809608,totalmannen,@TravisStevens Dune 2021,@TravisStevens Dune 2021,11/30/2021 9:34,Twitter Web App,1,0,reply,9.84849E+17,201,77,"London, England"
1.46569E+18,https://twitter.com/dapedape_/statuses/1465689959281541123,dapedape_,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 9:31,Twitter for iPhone,0,354,retweet,98259507,909,959,Bandung
1.46569E+18,https://twitter.com/MajorSpoilers/statuses/1465689751726563334,MajorSpoilers,".@boomstudios  has released a sneak peek of Dune: House Atreides #12, the final issue of the series, that arrives one Wednesday. https://t.co/1vBfMEB4Ax https://t.co/j06UNKmQ65",".@boomstudios  has released a sneak peek of Dune: House Atreides #12, the final issue of the series, that arrives one Wednesday. https://t.co/1vBfMEB4Ax https://t.co/j06UNKmQ65",11/30/2021 9:30,CoSchedule,2,1,original,16017624,1464,8489,United States
1.46569E+18,https://twitter.com/RogueWatson/statuses/1465689449891827718,RogueWatson,Goodreads Review - Dune https://t.co/BBE353BEPk,Goodreads Review - Dune https://t.co/BBE353BEPk,11/30/2021 9:29,WordPress.com,2,0,original,427619040,1078,683,Texas
1.46569E+18,https://twitter.com/LuisMSdB/statuses/1465688906699984898,LuisMSdB,RT @SecretsOfDune: Dune (2021) | From concept to screen. #DuneMovie https://t.co/umAnrgOHHY,Dune (2021) | From concept to screen. #DuneMovie https://t.co/umAnrgOHHY,11/30/2021 9:27,Twitter Web App,0,79,retweet,2276332802,198,339,
1.46569E+18,https://twitter.com/Il_al97/statuses/1465687895474274311,Il_al97,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 9:23,Twitter for Android,0,354,retweet,1.09767E+18,747,255,"Mojokerto, Jawa Timur"
1.46569E+18,https://twitter.com/gyllenledgers/statuses/1465687884409757704,gyllenledgers,eternals (2021) the killing of a sacred deer (2017) dune (2021) encanto (2021),eternals (2021) the killing of a sacred deer (2017) dune (2021) encanto (2021),11/30/2021 9:23,Twitter for Android,0,0,reply,9.13305E+17,993,854,"she/her, eighteen"
1.46569E+18,https://twitter.com/nandamafa/statuses/1465687641752363015,nandamafa,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 9:22,Twitter for Android,0,354,retweet,713855162,215,259,
1.46569E+18,https://twitter.com/BritInvadersPod/statuses/1465686084529102863,BritInvadersPod,RT @Jarrak: Slightly Chilly Workday Podcast Entertainment: @BritInvadersPod The Avengers (Emma Peel Years #2) @cine_files ELF &amp; Star Trek V…,Slightly Chilly Workday Podcast Entertainment: @BritInvadersPod The Avengers (Emma Peel Years #2) @cine_files ELF &amp; Star Trek VI @scifidiner Dune (2021) Thanks ❄️❄️❄️,11/30/2021 9:16,Twitter for iPad,0,1,retweet,3088914532,186,185,
1.46569E+18,https://twitter.com/yuriestax/statuses/1465685535112896518,yuriestax,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 9:13,Twitter for Android,0,354,retweet,57331823,1120,1573,jakarta
